item_code,statement_type,item_name_clean,item_name_raw,stage2_role,stage2_name_match,is_summary,indent_level,non_missing_rate,non_missing_count,unit_inferred,candidate_role_hint,status,fix_note,original_column_name,sample_min,sample_p1,sample_median,sample_p99,sample_max
U03A811011100,재무상태표,통화관련,통화관련,,,False,0,0.0032,15,천원,,OK,,[U03A811011100]      통화관련(IFRS)(천원),0.0,0.0,0.0,30719307.999999985,34828000.0
U03A811011200,재무상태표,주식관련,주식관련,,,False,0,0.0032,15,천원,,OK,,[U03A811011200]      주식관련(IFRS)(천원),0.0,0.0,0.0,38606678.81999998,44891487.0
U03A811011300,재무상태표,신용관련,신용관련,,,False,0,0.0032,15,천원,,OK,,[U03A811011300]      신용관련(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811011400,재무상태표,기타파생상품부채,기타파생상품부채,,,False,0,0.0032,15,천원,,OK,,[U03A811011400]      기타파생상품부채(IFRS)(천원),0.0,0.0,0.0,29894944.03999998,34723000.0
U03A811011700,재무상태표,위험회피파생상품부채,위험회피파생상품부채,,,True,0,0.0032,15,천원,,OK,,[U03A811011700]   위험회피파생상품부채(*)(IFRS)(천원),0.0,0.0,5599056.0,465515880.0199997,528978000.0
U03A811011800,재무상태표,이자율관련,이자율관련,,,False,0,0.0032,15,천원,,OK,,[U03A811011800]      이자율관련(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811011900,재무상태표,통화관련,통화관련,,,False,0,0.0032,15,천원,,OK,,[U03A811011900]      통화관련(IFRS)(천원),0.0,0.0,5599056.0,465515880.0199997,528978000.0
U03A811012000,재무상태표,주식관련,주식관련,,,False,0,0.0032,15,천원,,OK,,[U03A811012000]      주식관련(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811012100,재무상태표,신용관련,신용관련,,,False,0,0.0032,15,천원,,OK,,[U03A811012100]      신용관련(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811012200,재무상태표,기타파생상품부채,기타파생상품부채,,,False,0,0.0032,15,천원,,OK,,[U03A811012200]      기타파생상품부채(IFRS)(천원),0.0,0.0,0.0,1283735.759999999,1492716.0
U03A811015600,재무상태표,보험계약부채(책임준비금),보험계약부채(책임준비금),,,True,0,0.0032,15,천원,,OK,,[U03A811015600]   보험계약부채(책임준비금)(*)(IFRS)(천원),3022620043.0,3056270039.94,5574969969.0,122070180881.97992,138887093000.0
U03A811015700,재무상태표,(출재보험준비금),(출재보험준비금),,,False,0,0.0032,15,천원,,OK,,[U03A811015700]   (출재보험준비금)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811015800,재무상태표,장기저축성보험료적립금,장기저축성보험료적립금,,,False,0,0.0032,15,천원,,OK,,[U03A811015800]      장기저축성보험료적립금(IFRS)(천원),0.0,0.0,0.0,117057880561.97992,133554471000.0
U03A811015900,재무상태표,재보험료적립금,재보험료적립금,,,False,0,0.0032,15,천원,,OK,,[U03A811015900]      재보험료적립금(IFRS)(천원),0.0,0.0,0.0,4549399.999999997,5290000.0
U03A811016000,재무상태표,미경과보험료적립금,미경과보험료적립금,,,False,0,0.0032,15,천원,,OK,,[U03A811016000]      미경과보험료적립금(IFRS)(천원),0.0,0.0,1669410000.0,2128618820.0,2134546000.0
U03A811016100,재무상태표,지급준비금,지급준비금,,,False,0,0.0032,15,천원,,OK,,[U03A811016100]      지급준비금(IFRS)(천원),0.0,0.0,2768126140.0,5216848267.48,5234747690.0
U03A811016200,재무상태표,계약자배당준비금,계약자배당준비금,,,True,0,0.0032,15,천원,,OK,,[U03A811016200]      계약자배당준비금(*)(IFRS)(천원),0.0,0.0,0.0,1224155159.9999993,1413233000.0
U03A811016300,재무상태표,금리차보장준비금,금리차보장준비금,,,False,0,0.0032,15,천원,,OK,,[U03A811016300]         금리차보장준비금(IFRS)(천원),0.0,0.0,0.0,140058739.9999999,162859000.0
U03A811016400,재무상태표,위험률차배당준비금,위험률차배당준비금,,,False,0,0.0032,15,천원,,OK,,[U03A811016400]         위험률차배당준비금(IFRS)(천원),0.0,0.0,0.0,377112579.99999976,438503000.0
U03A811016500,재무상태표,이자배당준비금,이자배당준비금,,,False,0,0.0032,15,천원,,OK,,[U03A811016500]         이자배당준비금(IFRS)(천원),0.0,0.0,0.0,469508399.9999997,545940000.0
U03A811016600,재무상태표,비차배당준비금,비차배당준비금,,,False,0,0.0032,15,천원,,OK,,[U03A811016600]         비차배당준비금(IFRS)(천원),0.0,0.0,0.0,223005739.99999985,259309000.0
U03A811016700,재무상태표,장기유지특별배당준비금,장기유지특별배당준비금,,,False,0,0.0032,15,천원,,OK,,[U03A811016700]         장기유지특별배당준비금(IFRS)(천원),0.0,0.0,0.0,5503999.999999996,6400000.0
U03A811016800,재무상태표,재평가특별배당준비금,재평가특별배당준비금,,,False,0,0.0032,15,천원,,OK,,[U03A811016800]         재평가특별배당준비금(IFRS)(천원),0.0,0.0,0.0,190919.99999999988,222000.0
U03A811016900,재무상태표,기타,기타,,,False,0,0.0032,15,천원,,OK,,[U03A811016900]         기타(IFRS)(천원),0.0,0.0,0.0,56408646.85999998,62677000.0
U03A811017000,재무상태표,계약자이익배당준비금,계약자이익배당준비금,,,False,0,0.0032,15,천원,,OK,,[U03A811017000]      계약자이익배당준비금(IFRS)(천원),0.0,0.0,0.0,15929477.939999994,17442000.0
U03A811017100,재무상태표,배당보험손실보전준비금,배당보험손실보전준비금,,,False,0,0.0032,15,천원,,OK,,[U03A811017100]      배당보험손실보전준비금(IFRS)(천원),0.0,0.0,0.0,14563195.679999994,15874000.0
U03A811017200,재무상태표,최저보증준비금,최저보증준비금,,,False,0,0.0032,15,천원,,OK,,[U03A811017200]      최저보증준비금(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811017300,재무상태표,기타,기타,,,False,0,0.0032,15,천원,,OK,,[U03A811017300]      기타(IFRS)(천원),0.0,0.0,0.0,7480234012.379997,8166764197.0
U03A811017400,재무상태표,계약자지분조정,계약자지분조정,,,True,0,0.0032,15,천원,,OK,,[U03A811017400]   계약자지분조정(*)(IFRS)(천원),0.0,0.0,0.0,5828272459.999996,6777061000.0
U03A811017500,재무상태표,계약자배당안정화준비금,계약자배당안정화준비금,,,False,0,0.0032,15,천원,,OK,,[U03A811017500]      계약자배당안정화준비금(IFRS)(천원),0.0,0.0,0.0,97889499.99999994,113825000.0
U03A811017600,재무상태표,공익사업출연기금,공익사업출연기금,,,False,0,0.0032,15,천원,,OK,,[U03A811017600]      공익사업출연기금(IFRS)(천원),0.0,0.0,0.0,37839999.99999998,44000000.0
U03A811017700,재무상태표,유가증권평가이익,유가증권평가이익,,,True,0,0.0032,15,천원,,OK,,[U03A811017700]      유가증권평가이익(*)(IFRS)(천원),0.0,0.0,0.0,5692542959.999996,6619236000.0
U03A811017800,재무상태표,매도가능금융자산평가이익,매도가능금융자산평가이익,,,False,0,0.0032,15,천원,,OK,,[U03A811017800]         매도가능금융자산평가이익(IFRS)(천원),0.0,0.0,0.0,5685568359.999996,6611126000.0
U03A811017900,재무상태표,관계기업 등 (지분법)관련이익,관계기업 등 (지분법)관련이익,,,False,0,0.0032,15,천원,,OK,,[U03A811017900]         관계기업 등 (지분법)관련이익(IFRS)(천원),0.0,0.0,0.0,6565239.999999995,7634000.0
U03A811018000,재무상태표,기타,기타,,,False,0,0.0032,15,천원,,OK,,[U03A811018000]         기타(IFRS)(천원),0.0,0.0,0.0,409359.9999999997,476000.0
U03A811018100,재무상태표,유가증권평가손실,유가증권평가손실,,,True,0,0.0032,15,천원,,OK,,[U03A811018100]      유가증권평가손실(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811018200,재무상태표,매도가능금융자산평가손실,매도가능금융자산평가손실,,,False,0,0.0032,15,천원,,OK,,[U03A811018200]         매도가능금융자산평가손실(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811018300,재무상태표,관계기업 등 (지분법)관련손실,관계기업 등 (지분법)관련손실,,,False,0,0.0032,15,천원,,OK,,[U03A811018300]         관계기업 등 (지분법)관련손실(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811018400,재무상태표,기타,기타,,,False,0,0.0032,15,천원,,OK,,[U03A811018400]         기타(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811018500,재무상태표,재평가적립금,재평가적립금,,,False,0,0.0032,15,천원,,OK,,[U03A811018500]      재평가적립금(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811018600,재무상태표,기타계약자지분조정,기타계약자지분조정,,,False,0,0.0032,15,천원,,OK,,[U03A811018600]      기타계약자지분조정(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811018700,재무상태표,비상위험준비금,비상위험준비금,,,False,0,0.0032,15,천원,,OK,,[U03A811018700]   비상위험준비금(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811019900,재무상태표,차입부채,차입부채,,,True,0,0.0032,15,천원,,OK,,[U03A811019900]   차입부채(*)(IFRS)(천원),0.0,0.0,0.0,419822166.4599998,476769961.0
U03A811020000,재무상태표,차입금,차입금,,,False,0,0.0032,15,천원,,OK,,[U03A811020000]      차입금(IFRS)(천원),0.0,0.0,0.0,45035085.07999997,52366378.0
U03A811020100,재무상태표,(현재가치할인차금),(현재가치할인차금),,,False,0,0.0032,15,천원,,OK,,[U03A811020100]      (현재가치할인차금)(IFRS)(천원),0.0,0.0,0.0,10935915.659999993,12716181.0
U03A811022700,재무상태표,사채,사채,,,False,0,0.0032,15,천원,사채,OK,,[U03A811022700]      사채(IFRS)(천원),0.0,0.0,0.0,411079999.99999976,478000000.0
U03A811022900,재무상태표,사채상환할증금,사채상환할증금,,,False,0,0.0032,15,천원,,OK,,[U03A811022900]      사채상환할증금(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811023000,재무상태표,(사채조정계정),(사채조정계정),,,False,0,0.0032,15,천원,,OK,,[U03A811023000]      (사채조정계정)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811023100,재무상태표,(사채할인발행차금),(사채할인발행차금),,,False,0,0.0032,15,천원,,OK,,[U03A811023100]      (사채할인발행차금)(IFRS)(천원),0.0,0.0,0.0,1057833.539999999,1230039.0
U03A811023200,재무상태표,사채할증발행차금,사채할증발행차금,,,False,0,0.0032,15,천원,,OK,,[U03A811023200]      사채할증발행차금(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811025700,재무상태표,기타차입부채,기타차입부채,,,False,0,0.0032,15,천원,,OK,,[U03A811025700]      기타차입부채(IFRS)(천원),0.0,0.0,0.0,60199999.99999996,70000000.0
U03A811025800,재무상태표,기타금융업부채,기타금융업부채,,,False,0,0.0032,15,천원,,OK,,[U03A811025800]   기타금융업부채(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811031200,재무상태표,비유동종업원급여충당부채,비유동종업원급여충당부채,,,True,0,0.0032,15,천원,,OK,,[U03A811031200]   비유동종업원급여충당부채(*)(IFRS)(천원),5077851.0,5318161.28,13975134.0,91384845.39999996,100837000.0
U03A811031300,재무상태표,확정급여부채,확정급여부채,,,False,0,0.0032,15,천원,,OK,,[U03A811031300]      확정급여부채(IFRS)(천원),9200000.0,9249749.42,28452000.0,301688473.99999994,323117000.0
U03A811031400,재무상태표,(사외적립자산),(사외적립자산),,,False,0,0.0032,15,천원,,OK,,[U03A811031400]      (사외적립자산)(IFRS)(천원),154000.0,160160.0,2761000.0,255123659.99999997,271039000.0
U03A811031500,재무상태표,(현재가치할인차금),(현재가치할인차금),,,False,0,0.0032,15,천원,,OK,,[U03A811031500]      (현재가치할인차금)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811031600,재무상태표,미인식보험수리적손익,미인식보험수리적손익,,,False,0,0.0032,15,천원,,OK,,[U03A811031600]      미인식보험수리적손익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811031700,재무상태표,미인식과거근무원가,미인식과거근무원가,,,False,0,0.0032,15,천원,,OK,,[U03A811031700]      미인식과거근무원가(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811031800,재무상태표,"기타 장기종업원급여부채(연차, 상여 등)","기타 장기종업원급여부채(연차, 상여 등)",,,False,0,0.0032,15,천원,,OK,,"[U03A811031800]      기타 장기종업원급여부채(연차, 상여 등)(IFRS)(천원)",0.0,0.0,0.0,42086879.99999997,48759000.0
U03A811031900,재무상태표,기타,기타,,,False,0,0.0032,15,천원,,OK,,[U03A811031900]      기타(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811032000,재무상태표,기타충당부채,기타충당부채,,,True,0,0.0032,15,천원,,OK,,[U03A811032000]   기타충당부채(*)(IFRS)(천원),0.0,0.0,114000.0,138096611.67999992,155987000.0
U03A811032100,재무상태표,손실부담계약충당부채,손실부담계약충당부채,,,False,0,0.0032,15,천원,,OK,,[U03A811032100]      손실부담계약충당부채(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811032200,재무상태표,구조조정충당부채,구조조정충당부채,,,False,0,0.0032,15,천원,,OK,,[U03A811032200]      구조조정충당부채(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811032300,재무상태표,지급보증충당부채,지급보증충당부채,,,False,0,0.0032,15,천원,,OK,,[U03A811032300]      지급보증충당부채(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811032500,재무상태표,소송충당부채,소송충당부채,,,False,0,0.0032,15,천원,,OK,,[U03A811032500]      소송충당부채(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811032600,재무상태표,복구충당부채,복구충당부채,,,False,0,0.0032,15,천원,,OK,,[U03A811032600]      복구충당부채(IFRS)(천원),0.0,0.0,0.0,7831009.739999998,8289000.0
U03A811032700,재무상태표,포인트충당부채,포인트충당부채,,,False,0,0.0032,15,천원,,OK,,[U03A811032700]      포인트충당부채(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811033100,재무상태표,기타,기타,,,False,0,0.0032,15,천원,,OK,,[U03A811033100]      기타(IFRS)(천원),0.0,0.0,0.0,130488631.73999994,147698000.0
U03A811033800,재무상태표,이연법인세부채,이연법인세부채,,,False,0,0.0032,15,천원,,OK,,[U03A811033800]   이연법인세부채(IFRS)(천원),83000604.0,91522537.42,303471245.0,3599018619.779998,4103900000.0
U03A811033900,재무상태표,당기법인세부채(미지급법인세),당기법인세부채(미지급법인세),,,False,0,0.0032,15,천원,,OK,,[U03A811033900]   당기법인세부채(미지급법인세)(IFRS)(천원),0.0,0.0,2741236.0,41914216.9,42055409.0
U03A811034000,재무상태표,기타부채,기타부채,,,True,0,0.0032,15,천원,,OK,,[U03A811034000]   기타부채(*)(IFRS)(천원),135052937.0,148114868.4,1990301069.0,3120919774.92,3164347302.0
U03A811034100,재무상태표,보험미지급금,보험미지급금,,,True,0,0.0032,15,천원,,OK,,[U03A811034100]      보험미지급금(*)(IFRS)(천원),0.0,0.0,1956517841.0,3022006571.54,3070159339.0
U03A811034200,재무상태표,미지급보험금,미지급보험금,,,False,0,0.0032,15,천원,,OK,,[U03A811034200]         미지급보험금(IFRS)(천원),0.0,0.0,0.0,16327561.619999995,17170000.0
U03A811034300,재무상태표,대리점미지급금,대리점미지급금,,,False,0,0.0032,15,천원,,OK,,[U03A811034300]         대리점미지급금(IFRS)(천원),0.0,0.0,0.0,26562403.52,27106000.0
U03A811034400,재무상태표,미환급보험료,미환급보험료,,,False,0,0.0032,15,천원,,OK,,[U03A811034400]         미환급보험료(IFRS)(천원),0.0,0.0,0.0,7738672.479999999,7959000.0
U03A811034500,재무상태표,공동보험미지급금,공동보험미지급금,,,False,0,0.0032,15,천원,,OK,,[U03A811034500]         공동보험미지급금(IFRS)(천원),0.0,0.0,389000.0,827760.0,837000.0
U03A811034600,재무상태표,대리업무미지급금,대리업무미지급금,,,False,0,0.0032,15,천원,,OK,,[U03A811034600]         대리업무미지급금(IFRS)(천원),0.0,0.0,0.0,11981750.319999997,13056000.0
U03A811034700,재무상태표,재보험미지급금,재보험미지급금,,,False,0,0.0032,15,천원,,OK,,[U03A811034700]         재보험미지급금(IFRS)(천원),0.0,0.0,1060727000.0,1941744871.54,1968814339.0
U03A811034800,재무상태표,외국재보험미지급금,외국재보험미지급금,,,False,0,0.0032,15,천원,,OK,,[U03A811034800]         외국재보험미지급금(IFRS)(천원),0.0,0.0,784147000.0,1110520500.0,1115613000.0
U03A811034900,재무상태표,특약출재예수금,특약출재예수금,,,False,0,0.0032,15,천원,,OK,,[U03A811034900]         특약출재예수금(IFRS)(천원),0.0,0.0,21556000.0,84868499.99999999,88561000.0
U03A811035000,재무상태표,기타보험미지급금,기타보험미지급금,,,False,0,0.0032,15,천원,,OK,,[U03A811035000]         기타보험미지급금(IFRS)(천원),0.0,0.0,0.0,968359.9999999992,1126000.0
U03A811035100,재무상태표,가수보험료,가수보험료,,,False,0,0.0032,15,천원,,OK,,[U03A811035100]      가수보험료(IFRS)(천원),0.0,0.0,0.0,7944829.639999995,9238174.0
U03A811035200,재무상태표,선수보험료,선수보험료,,,False,0,0.0032,15,천원,,OK,,[U03A811035200]      선수보험료(IFRS)(천원),0.0,0.0,0.0,254975266.15999985,295154000.0
U03A811035300,재무상태표,미지급금,미지급금,,,False,0,0.0032,15,천원,,OK,,[U03A811035300]      미지급금(IFRS)(천원),26000.0,59320.0,2173000.0,86792937.43999998,92441000.0
U03A811035800,재무상태표,미지급비용,미지급비용,,,True,0,0.0032,15,천원,,OK,,[U03A811035800]      미지급비용(*)(IFRS)(천원),6409000.0,6723580.0,21259000.0,412422559.9999998,452476000.0
U03A811035900,재무상태표,미지급비용,미지급비용,,,False,0,0.0032,15,천원,,OK,,[U03A811035900]         미지급비용(IFRS)(천원),0.0,0.0,16579000.0,401378151.0999998,452476000.0
U03A811036000,재무상태표,미지급배당금,미지급배당금,,,False,0,0.0032,15,천원,,OK,,[U03A811036000]         미지급배당금(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811036100,재무상태표,미지급이자,미지급이자,,,False,0,0.0032,15,천원,,OK,,[U03A811036100]         미지급이자(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811036200,재무상태표,기타미지급비용,기타미지급비용,,,False,0,0.0032,15,천원,,OK,,[U03A811036200]         기타미지급비용(IFRS)(천원),0.0,8680.0,153144.0,145522379.9999999,166380000.0
U03A811036300,재무상태표,선수금,선수금,,,False,0,0.0032,15,천원,,OK,,[U03A811036300]      선수금(IFRS)(천원),0.0,111720.0,11316000.0,93534771.17999998,97290000.0
U03A811036400,재무상태표,선수수익,선수수익,,,False,0,0.0032,15,천원,,OK,,[U03A811036400]      선수수익(IFRS)(천원),0.0,1260.0000000000002,146000.0,11134139.999999994,12576000.0
U03A811036500,재무상태표,예수금,예수금,,,False,0,0.0032,15,천원,,OK,,[U03A811036500]      예수금(IFRS)(천원),0.0,27440.000000000004,1071000.0,32652752.039999984,36938000.0
U03A811036600,재무상태표,제세예수금,제세예수금,,,False,0,0.0032,15,천원,,OK,,[U03A811036600]      제세예수금(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811036700,재무상태표,수입제세,수입제세,,,False,0,0.0032,15,천원,,OK,,[U03A811036700]      수입제세(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811036800,재무상태표,가수금,가수금,,,False,0,0.0032,15,천원,,OK,,[U03A811036800]      가수금(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811036900,재무상태표,수입보증금,수입보증금,,,False,0,0.0032,15,천원,,OK,,[U03A811036900]      수입보증금(IFRS)(천원),-5000.0,-4300.0,0.0,0.0,0.0
U03A811037000,재무상태표,리스보증금,리스보증금,,,False,0,0.0032,15,천원,,OK,,[U03A811037000]      리스보증금(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811037100,재무상태표,임대보증금,임대보증금,,,False,0,0.0032,15,천원,,OK,,[U03A811037100]      임대보증금(IFRS)(천원),1648000.0,1653040.0,7171000.0,434071059.99999976,495443000.0
U03A811038400,재무상태표,지급어음,지급어음,,,False,0,0.0032,15,천원,,OK,,[U03A811038400]      지급어음(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811038500,재무상태표,특별계정미지급금(특별계정차),특별계정미지급금(특별계정차),,,False,0,0.0032,15,천원,,OK,,[U03A811038500]      특별계정미지급금(특별계정차)(IFRS)(천원),0.0,0.0,0.0,17618819.99999999,20487000.0
U03A811038600,재무상태표,매각 및 처분예정부채집단,매각 및 처분예정부채집단,,,False,0,0.0032,15,천원,,OK,,[U03A811038600]      매각 및 처분예정부채집단(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U03A811038700,재무상태표,기타,기타,,,False,0,0.0032,15,천원,,OK,,[U03A811038700]      기타(IFRS)(천원),0.0,0.0,3292000.0,78117676.58,79727313.0
U03A811038800,재무상태표,(현재가치할인차금),(현재가치할인차금),,,False,0,0.0032,15,천원,,OK,,[U03A811038800]      (현재가치할인차금)(IFRS)(천원),0.0,0.0,3000.0,130302.89999999994,144515.0
U03A811038900,재무상태표,특별계정부채,특별계정부채,,,False,0,0.0032,15,천원,,OK,,[U03A811038900]   특별계정부채(IFRS)(천원),0.0,0.0,0.0,32452318781.33998,37595813000.0
U04A100000000,재무상태표,자산,자산,,,True,0,0.04,190,천원,총자산,OK,,[U04A100000000]자산(*)(IFRS)(천원),540985515.0,637586113.38,6433944156.5,58483641321.17998,69411355139.0
U04A110000000,재무상태표,현금 및 예치금,현금 및 예치금,,,True,0,0.04,190,천원,,OK,,[U04A110000000]   현금 및 예치금(*)(IFRS)(천원),39072761.0,102759835.13,851228640.5,14421883207.549986,15649616455.0
U04A111000000,재무상태표,현금및현금성자산,현금및현금성자산,,,True,0,0.04,190,천원,현금및현금성자산,OK,,[U04A111000000]      현금및현금성자산(*)(IFRS)(천원),1035457.0,2737856.69,150722550.5,2832616499.0499988,3165475616.0
U04A111010000,재무상태표,현금,현금,,,False,0,0.04,190,천원,,OK,,[U04A111010000]         현금(IFRS)(천원),0.0,0.0,0.0,82164.48999999998,126931.0
U04A111010100,재무상태표,정기예적금,정기예적금,,,False,0,0.04,190,천원,,OK,,[U04A111010100]         정기예적금(IFRS)(천원),0.0,0.0,0.0,210999999.9999985,500000000.0
U04A111010200,재무상태표,보통예금,보통예금,,,False,0,0.04,190,천원,,OK,,[U04A111010200]         보통예금(IFRS)(천원),0.0,0.0,4646696.5,117630501.58999902,214960503.0
U04A111010300,재무상태표,당좌예금,당좌예금,,,False,0,0.04,190,천원,,OK,,[U04A111010300]         당좌예금(IFRS)(천원),0.0,0.0,482146.5,11744492.88,28690460.0
U04A111010400,재무상태표,외화예금,외화예금,,,False,0,0.04,190,천원,,OK,,[U04A111010400]         외화예금(IFRS)(천원),0.0,0.0,502011.0,2183032729.7599964,2397487810.0
U04A111010500,재무상태표,기타예금,기타예금,,,False,0,0.04,190,천원,,OK,,[U04A111010500]         기타예금(IFRS)(천원),0.0,0.0,0.0,450255634.94,460000000.0
U04A111010600,재무상태표,양도성정기예금증서,양도성정기예금증서,,,False,0,0.04,190,천원,,OK,,[U04A111010600]         양도성정기예금증서(IFRS)(천원),0.0,0.0,0.0,69112440.42,167131539.0
U04A111010700,재무상태표,MMDA,MMDA,,,False,0,0.04,190,천원,,OK,,[U04A111010700]         MMDA(IFRS)(천원),0.0,0.0,0.0,251829629.9999993,377107000.0
U04A111010800,재무상태표,MMF,MMF,,,False,0,0.04,190,천원,,OK,,[U04A111010800]         MMF(IFRS)(천원),0.0,0.0,0.0,112288426.34999838,460000000.0
U04A111010900,재무상태표,금융어음,금융어음,,,False,0,0.04,190,천원,,OK,,[U04A111010900]         금융어음(IFRS)(천원),0.0,0.0,0.0,606455255.5899996,710000000.0
U04A111011000,재무상태표,기타,기타,,,False,0,0.04,190,천원,,OK,,[U04A111011000]         기타(IFRS)(천원),0.0,0.0,10000000.0,1130146879.0899997,1235569344.0
U04A111011200,재무상태표,예치금,예치금,,,True,0,0.04,190,천원,,OK,,[U04A111011200]      예치금(*)(IFRS)(천원),35252583.0,52044382.4,606552940.0,12341088560.05999,14842084495.0
U04A111011300,재무상태표,청약예치금,청약예치금,,,False,0,0.04,190,천원,,OK,,[U04A111011300]         청약예치금(IFRS)(천원),0.0,0.0,0.0,75483999.99999255,545200000.0
U04A111011600,재무상태표,투자자예탁금별도예치금,투자자예탁금별도예치금,,,True,0,0.04,190,천원,,OK,,[U04A111011600]         투자자예탁금별도예치금(*)(IFRS)(천원),0.0,15795000.000000002,345200106.0,9001742187.96999,9601522748.0
U04A111011700,재무상태표,투자자예탁금별도예치금(예금),투자자예탁금별도예치금(예금),,,False,0,0.04,190,천원,,OK,,[U04A111011700]            투자자예탁금별도예치금(예금)(IFRS)(천원),0.0,0.0,29763459.0,1101306396.8699985,1543440746.0
U04A111012200,재무상태표,투자자예탁금별도예치금(신탁),투자자예탁금별도예치금(신탁),,,False,0,0.04,190,천원,,OK,,[U04A111012200]            투자자예탁금별도예치금(신탁)(IFRS)(천원),0.0,0.0,281835416.5,8732743245.189987,9601522748.0
U04A111012300,재무상태표,대차거래이행보증금,대차거래이행보증금,,,False,0,0.04,190,천원,,OK,,[U04A111012300]         대차거래이행보증금(IFRS)(천원),0.0,0.0,0.0,257653769.9099993,360500000.0
U04A111012400,재무상태표,매매예납금,매매예납금,,,False,0,0.04,190,천원,,OK,,[U04A111012400]         매매예납금(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U04A111012500,재무상태표,장내파생상품(선물옵션)거래예치금,장내파생상품(선물옵션)거래예치금,,,False,0,0.04,190,천원,,OK,,[U04A111012500]         장내파생상품(선물옵션)거래예치금(IFRS)(천원),0.0,0.0,0.0,917235916.2099996,2186718433.0
U04A111012600,재무상태표,장내파생상품(선물옵션)매매증거금,장내파생상품(선물옵션)매매증거금,,,False,0,0.04,190,천원,,OK,,[U04A111012600]         장내파생상품(선물옵션)매매증거금(IFRS)(천원),0.0,0.0,0.0,224261846.1799997,503000000.0
U04A111012700,재무상태표,유통금융차주담보금,유통금융차주담보금,,,False,0,0.04,190,천원,,OK,,[U04A111012700]         유통금융차주담보금(IFRS)(천원),0.0,0.0,0.0,6715000.279999984,10177996.0
U04A111012800,재무상태표,유통금융담보금,유통금융담보금,,,False,0,0.04,190,천원,,OK,,[U04A111012800]         유통금융담보금(IFRS)(천원),0.0,0.0,0.0,87686380.51999952,143500000.0
U04A111012900,재무상태표,기타예치금,기타예치금,,,False,0,0.04,190,천원,,OK,,[U04A111012900]         기타예치금(IFRS)(천원),0.0,0.0,58019377.0,4628334402.22999,5634442672.0
U04A111013500,재무상태표,기타,기타,,,False,0,0.04,190,천원,,OK,,[U04A111013500]      기타(IFRS)(천원),-71336.0,-56979.4,0.0,0.0,7021000.0
U04A111013600,재무상태표,당기손익인식(지정)금융자산,당기손익인식(지정)금융자산,,,False,0,0.04,190,천원,,OK,,[U04A111013600]   당기손익인식(지정)금융자산(IFRS)(천원),0.0,0.0,0.0,1375849917.2399957,1670354148.0
U04A111013700,재무상태표,파생결합증권,파생결합증권,,,True,0,0.04,190,천원,,OK,,[U04A111013700]   파생결합증권(*)(IFRS)(천원),0.0,0.0,40982996.5,955071268.5799984,1201377003.0
U04A111013800,재무상태표,주가연계증권,주가연계증권,,,False,0,0.04,190,천원,,OK,,[U04A111013800]      주가연계증권(IFRS)(천원),0.0,0.0,12543512.0,638903313.7499936,1201377003.0
U04A111013900,재무상태표,주식워런트증권,주식워런트증권,,,False,0,0.04,190,천원,,OK,,[U04A111013900]      주식워런트증권(IFRS)(천원),0.0,0.0,0.0,55537139.7499991,141480117.0
