analysis,model,oracle,contrast,N_historical,N_v13,estimate_historical,estimate_v13,ci_low_historical,ci_low_v13,ci_high_historical,ci_high_v13,holm_historical,holm_v13,significance_historical,significance_v13,historical_precision,claim_impact
STABILITY_SUPPLEMENTAL,GPT,GAMMA,C4R-C4,575,575,-0.0004848730959163,-0.0004848730959163,-0.0037771543388161,-0.0037770120209303,0.001880989332873,0.0018696508232133,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GPT,ALPHA,C6-E-C4R,575,575,0.1929117281194641,0.1929117281194641,0.1256157631085871,0.122652549388075,0.263921247554644,0.2641493633417943,,0.0191980801919808,False,True,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GPT,BETA,C6-E-C4R,575,575,0.047205450610014,0.047205450610014,0.0221341476764948,0.021883231249863,0.0736535336498134,0.0741608785142627,,0.0311968803119688,False,True,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GPT,GAMMA,C6-E-C4R,575,575,0.0424659390722923,0.0424659390722923,0.0143459124214806,0.0146330867560391,0.0724858492698627,0.0719573210911882,,0.182981701829817,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,ALPHA,C4R-C4,575,575,0.0294739314098917,0.0294739314098917,0.002514037592449,0.0031556631469481,0.0601674710162076,0.0584630604995691,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,BETA,C4R-C4,575,575,0.0050115122138118,0.0050115122138118,-0.0029980339646485,-0.0029155067575103,0.0159525748556011,0.0162901195755715,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,GAMMA,C4R-C4,575,575,0.009231538746435,0.009231538746435,-0.0012500536507126,-0.001307648261834,0.0213916927072043,0.0209975002923418,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,ALPHA,C5-C4,575,575,0.0413670836295406,0.0413670836295406,-0.0550548441543626,-0.0584699729522361,0.1409037479391206,0.1386532187490413,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,BETA,C5-C4,575,575,0.0111292390114641,0.0111292390114641,-0.0187483940282358,-0.0188764055042016,0.0407664941180205,0.0412867710358016,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,GAMMA,C5-C4,575,575,-0.0414084557477259,-0.0414084557477259,-0.0844035936190707,-0.0848273538009015,0.0004699305739323,0.0008434956893488,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,ALPHA,C6-E-C4R,575,575,0.2069672461925741,0.2069672461925741,0.127633554457139,0.1253735227928784,0.289202592414276,0.2914014007995074,,0.023997600239976,False,True,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,BETA,C6-E-C4R,575,575,0.0569421562500198,0.0569421562500198,0.030857581451412,0.0313897973102901,0.084273049909314,0.0836815738160865,,0.0599940005999399,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
