table_id,row_id,chapter,analysis_id,statistical_path,model,oracle,reasoning_regime,execution_policy,population,action_space,budget,information_condition,lhs,rhs,N,estimate,ci_low,ci_high,raw_p,holm_p,canonical_file,canonical_key_sha256
SUPPLEMENTAL,SUPPLEMENTAL_0570,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C4R,C4,552,0.0253683899218115,0.003660379246957,0.0528531689137516,0.0193980601939806,0.0467953204679532,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,08d702e73ea63648d89f16736f798143208e0c0509f71c199b08f5ee51472e06
SUPPLEMENTAL,SUPPLEMENTAL_0571,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C6-E,C4R,558,0.078380832414119,0.0373610638944818,0.1216862897200945,0.0003999600039996,0.0023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,a7a969e472b668fe3438d9555ac0606ec35e12c3460f4e9e7a80701ab00dfc34
SUPPLEMENTAL,SUPPLEMENTAL_0572,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C4R,C4,552,0.0061936974047854,0.0004198912435199,0.0163978035140454,0.0155984401559844,0.0467953204679532,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,4ba062411e721e8a37dcbd0efbceb81c876b0d84de558a1b40f80643e3bf52d5
SUPPLEMENTAL,SUPPLEMENTAL_0573,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C6-E,C4R,558,0.0297893198008741,0.0109018629874102,0.0524675940821955,0.0015998400159984,0.0063993600639936,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,de463fe1515bd1c3d3d4d11ee1f103932b88c97a0a44f5b3bb2fc167ca02dd38
SUPPLEMENTAL,SUPPLEMENTAL_0574,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C4R,C4,552,0.0036938572122802,-0.0019234904236213,0.0109293649037925,0.2423757624237576,0.2423757624237576,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,4e309702c2bc63d88296a1d062a5d8257984d556326e462118976f9ae4ea9149
SUPPLEMENTAL,SUPPLEMENTAL_0575,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C6-E,C4R,558,0.0376471067945168,0.0175348357464114,0.058562774123339,0.000999900009999,0.004999500049995,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,2148d4b3000878a674dfaded6cec879a84c95e31b9c87c209d3796c0b65cf697
SUPPLEMENTAL,SUPPLEMENTAL_0576,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C5,C4,557,0.0055946645265029,-0.0532389837844885,0.0663724605898959,0.8725127487251275,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,eb485155f1bea98a2432930b4d43f21d220dc0abe02509ac889520c239abcef7
SUPPLEMENTAL,SUPPLEMENTAL_0577,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C4R,C4,552,0.0109579751940614,-0.0007900983192659,0.0296301435560186,0.0891910808919108,0.6243375662433757,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,6c12e63fda5dfa5fc66882fe2dbd8aee0c89b9c52594d75b7bab8de4c388e294
SUPPLEMENTAL,SUPPLEMENTAL_0578,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C6-E,C4R,558,0.1226091202194142,0.0702525136968608,0.1776009338926606,0.0001999800019998,0.0023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,d2cb91b5242483578492455e2560701c7148d0381849bbfef1a04320a83ec37b
SUPPLEMENTAL,SUPPLEMENTAL_0579,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C6-E,C6-EX,557,0.1291152767224391,0.0680285880303078,0.1915664926790177,0.0001999800019998,0.0023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,a882f2c317412281fb02238e21af97cc5b68b3c85db58fd0cc6f8f77771949cd
SUPPLEMENTAL,SUPPLEMENTAL_0580,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C5,C4,557,0.0031751334005667,-0.0153948809425119,0.0189811232773183,0.6541345865413458,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,6bc0f6b25226426009f11e064c92dd274b62b7310fd531fb2160be72bc6bcac8
SUPPLEMENTAL,SUPPLEMENTAL_0581,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C4R,C4,552,0.000581687808158,-0.0012360831462161,0.0021329107932686,0.4767523247675233,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,4c58f3cde9bcb8451b2f7fa2d691567b02573611066825f0a4901214118cf0ad
SUPPLEMENTAL,SUPPLEMENTAL_0582,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C6-E,C4R,558,0.0242438475234387,0.0069406550732937,0.0453449187560074,0.0035996400359964,0.035996400359964,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,a5095bdb21bf9ee5255baa8a0d47309c58eb096251e37f247bca4bdc66292f43
SUPPLEMENTAL,SUPPLEMENTAL_0583,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C6-E,C6-EX,557,0.014619185939813,-0.0066415719014509,0.0362792407247831,0.182981701829817,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,6ffb5c242b6225b5ae35062f3f17d002aa7b2515fdfcc19f6fe5f621a15e1d97
SUPPLEMENTAL,SUPPLEMENTAL_0584,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C5,C4,557,0.0042025178993226,-0.0198297876953357,0.0305408323933851,0.7701229877012299,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,7d3bfdbb210ba9ef2d28177e893d322034c79c036ab535e509f3e605adc2ec24
SUPPLEMENTAL,SUPPLEMENTAL_0585,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C4R,C4,552,0.0015754339321178,-0.0030330281998144,0.0078887330488981,0.6287371262873712,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,efc1579ae8e28fb7356684f43ba2faeee3af8cb43f679d40ecbda22dbe259324
SUPPLEMENTAL,SUPPLEMENTAL_0586,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C6-E,C4R,558,0.027186325341152,0.0049073012008648,0.0493471791751039,0.0171982801719828,0.1547845215478452,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,007d89e4581d400e5f76d4d13fb44a9612754dbb22a3401f09f2974588ce1310
SUPPLEMENTAL,SUPPLEMENTAL_0587,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,PP,FREE8,B1,IC-b,C6-E,C6-EX,557,0.0278024243492918,0.0043948165506485,0.0517112645552534,0.0217978202179782,0.1743825617438256,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,febe07fa5b209093ac219bfa59bd2c848196912249d515a899800e181c63e326
SUPPLEMENTAL,SUPPLEMENTAL_0588,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,PP,CANDIDATE9,B1,IC-b,C4R,C4,553,0.0158861571797472,-0.002226460211954,0.0385824031439667,0.103989601039896,0.456954304569543,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,21dbc280edf773415085ba4618f804567daf3d4f6ffc7107d8d379364206cdd6
SUPPLEMENTAL,SUPPLEMENTAL_0589,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,PP,CANDIDATE9,B1,IC-b,C6-E,C4R,564,0.0320294836686725,-0.0053116412217416,0.0694586504100552,0.0913908609139086,0.456954304569543,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,4e4f6d17312efd9f8adad4eb41d18d072647f86743202fe16329b1a2cc2e1797
SUPPLEMENTAL,SUPPLEMENTAL_0590,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,PP,CANDIDATE9,B1,IC-b,C4R,C4,553,0.0013311334995102,-0.0044457672221522,0.0066295920409653,0.6017398260173983,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,9ac8e408e4f2ec108e156c03102319c8b9bb2b1012180de0a9613a6880f7675f
SUPPLEMENTAL,SUPPLEMENTAL_0591,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,PP,CANDIDATE9,B1,IC-b,C6-E,C4R,564,0.0036421043064396,-0.010169879681575,0.0140222444400318,0.5081491850814919,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,d59f46dab7dc6fe21d7eddf3cbe072bad454c3bad6e99c665440be1f1493f6ee
SUPPLEMENTAL,SUPPLEMENTAL_0592,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,PP,CANDIDATE9,B1,IC-b,C4R,C4,553,0.0032962983732766,-0.0082744006074363,0.0160709882522326,0.5649435056494351,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,09b8959cc2dd41c424899503d170f2d1d1fbbc9332030a1e2eb17ae0ae0d90a6
SUPPLEMENTAL,SUPPLEMENTAL_0593,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,PP,CANDIDATE9,B1,IC-b,C6-E,C4R,564,0.0256011863452493,0.0037427873465642,0.0492247198905114,0.0215978402159784,0.1295870412958704,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,5c0c227b715ac6bdf975e99959b85d35f19e4fff37c6988721e1282bf92474f5
SUPPLEMENTAL,SUPPLEMENTAL_0594,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C5,C4,566,-0.0839673968997822,-0.1526126986135662,-0.0186263638778415,0.00999900009999,0.05999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,a26faade5a649a7be45d3fbadfcba6e73eeb052411687d9233e2f61bc20fed0e
SUPPLEMENTAL,SUPPLEMENTAL_0595,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C4R,C4,567,0.0593825755130106,0.0215544753357112,0.1014949124142113,0.0015998400159984,0.0127987201279872,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,7dacbe139e005e427a51612ccf6957a5fa2666a9e47ead68ca09620756c2d51f
SUPPLEMENTAL,SUPPLEMENTAL_0596,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C6-E,C4R,567,0.2243043463838956,0.1541496575746385,0.2978800559400381,0.0001999800019998,0.0023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,69686a66fcf277da43f7c5b242e9e6ace30c6181c55c579429a40f48f2ffcc03
SUPPLEMENTAL,SUPPLEMENTAL_0597,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C6-E,C6-EX,565,0.0934556553849253,0.0175861444802025,0.1667122455035135,0.0165983401659834,0.082991700829917,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,3b828c2a5e93240332c905771751c2dee74b511890a09ce9dd1b20a7b3d98a39
SUPPLEMENTAL,SUPPLEMENTAL_0598,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C5,C4,566,0.0037043477776551,-0.0174478056436113,0.0249670914923858,0.7051294870512949,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,b8a8f6f045bcc3240519fd6bb9a0fc31fd80c0f9fb6e56c8cb6a777f91dff3bd
SUPPLEMENTAL,SUPPLEMENTAL_0599,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C4R,C4,567,0.009644714043744,-0.0066495328784388,0.0258129056954818,0.2255774422557744,0.6767323267673232,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,7c6a2cb0bd86d31ff48721f17dbe045c34dc652b577910b54e1dc0f2c46836f9
SUPPLEMENTAL,SUPPLEMENTAL_0600,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C6-E,C4R,567,0.0446957664210784,0.0277964486891834,0.0638190096592371,0.0001999800019998,0.0023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,7b69dcfdf5b577a7f5cd96b42d995bfcc77daed7d9f0554aa1736ce201aeb2a6
SUPPLEMENTAL,SUPPLEMENTAL_0601,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C6-E,C6-EX,565,0.0128967944872709,-0.0016983955354791,0.0277496311540309,0.086991300869913,0.347965203479652,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,1e0019e51c46249743d08cb228a8b912497e950b0ff217331bf4b4151f3d425b
SUPPLEMENTAL,SUPPLEMENTAL_0602,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C5,C4,566,-0.009733794652091,-0.0398471547160261,0.0196678607469117,0.5145485451454854,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,6b8c03c253778c07a050fd763dfac07b87d61cdc6453dd88dde9fd040ae661a5
SUPPLEMENTAL,SUPPLEMENTAL_0603,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C4R,C4,567,0.0144781842322044,0.0053044971567393,0.0253252922874993,0.000999900009999,0.008999100089991,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,856071b9f82f4eb81063059c7a4656ba8525f87e2c6f49f404e594a982b1299d
SUPPLEMENTAL,SUPPLEMENTAL_0604,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C6-E,C4R,567,0.0740703523162604,0.0420669803559996,0.1079703479230629,0.0001999800019998,0.0023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,56b0c4a74807c4bfdda74aca6239fa4cc256711a44fdb6e50a1448fcef7a0358
SUPPLEMENTAL,SUPPLEMENTAL_0605,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C6-E,C6-EX,565,0.0440805494573947,0.0113592471658786,0.077363064492234,0.0077992200779922,0.0545945405459454,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,1c45b810ac02bb6d8ce53dc617f96794ece3bbcb1a7710f33f5957eb70095624
SUPPLEMENTAL,SUPPLEMENTAL_0606,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C4R,C4,572,0.0553095383746368,0.0211235231630286,0.0949513837278614,0.0003999600039996,0.0015998400159984,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,b7afab4f469ef4017dacd251067fd22e477199f71f2747dd3a669aafd7eeb8b6
SUPPLEMENTAL,SUPPLEMENTAL_0607,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C6-E,C4R,568,0.2040707621288961,0.1425772677238279,0.2682479360221949,0.0001999800019998,0.0011998800119988,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,324eae165b51870deedf95b900c2380269ab77badf54ee07124c77133188e59a
SUPPLEMENTAL,SUPPLEMENTAL_0608,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C4R,C4,572,0.0083215276748218,-0.0029322610301459,0.0214140653013916,0.148985101489851,0.148985101489851,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,a5b5ce0c3ac2095709457ef1debaa99fe8988d89ed2e7d82bcfff84e85bdfa80
SUPPLEMENTAL,SUPPLEMENTAL_0609,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C6-E,C4R,568,0.0492915840427456,0.029142656568368,0.0716224582744958,0.0001999800019998,0.0011998800119988,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,fceff19ec62bb1641e8c90ff42ef2d2e7f93e173abe051dedb0fcd380a83779d
SUPPLEMENTAL,SUPPLEMENTAL_0610,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C4R,C4,572,0.0160672067404454,0.0049062025582704,0.0302020428890921,0.000999900009999,0.001999800019998,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,c453b028465ca4917a40035e93666d889d984f47cb49cae54ff5e8643ffa5c67
SUPPLEMENTAL,SUPPLEMENTAL_0611,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,PP,FREE8,BINF,IC-b,C6-E,C4R,568,0.0579054452945172,0.0333616754128418,0.0831303097026043,0.0003999600039996,0.0015998400159984,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,c77862f8bd9a2f209126948933eeda9826f72f66cd879bc1159e9e81bfd9af06
SUPPLEMENTAL,SUPPLEMENTAL_0612,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C4,CANDIDATE9,575,-0.7027986065660772,-0.812901464943153,-0.5948518178324336,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,fc494eebd3ed025136c67a48cf2bc4518d61da95601d602e98c54ada37be1be1
SUPPLEMENTAL,SUPPLEMENTAL_0613,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C4R,CANDIDATE9,575,-0.6661362097013006,-0.7792477778976983,-0.5554470472104756,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,e2d06148f36dbb811d18d40a92067a94ced1f05cc7b271d301ff3461f53a0b22
SUPPLEMENTAL,SUPPLEMENTAL_0614,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C6-E,CANDIDATE9,575,-0.6880851812384393,-0.8041205509995428,-0.5771336695457493,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,903d6ecd758dd4866ee7988fe778405ffe11b5f7e3f8755a58180d52a4fa1178
SUPPLEMENTAL,SUPPLEMENTAL_0615,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C4,CANDIDATE9,575,-0.1790047784756685,-0.2220477900967707,-0.1398074023872848,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,674b3eacfeff34a7f394779ee02fb9b3d41672aa51a865e6f7f2ee10aaf4d998
SUPPLEMENTAL,SUPPLEMENTAL_0616,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C4R,CANDIDATE9,575,-0.1593130948897191,-0.2019645761770368,-0.1205352658806317,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,37010cdd976f99fde13b97c57477f1f9406584dbf46709c5c7c99980d1d53d04
SUPPLEMENTAL,SUPPLEMENTAL_0617,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C6-E,CANDIDATE9,575,-0.1583505322436689,-0.1981002247260941,-0.1215747805199874,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,5aeb13e924137339e3543bd06c81ec8ee777d5eaf9a5414921d2bf160c5367e0
SUPPLEMENTAL,SUPPLEMENTAL_0618,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C4,CANDIDATE9,575,-0.1704844106934379,-0.2170589925447822,-0.1253953009054513,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,58e11967bacd86eb0e18de7613e2ce56653adab3ec3091cea0d270d5a5733ba7
SUPPLEMENTAL,SUPPLEMENTAL_0619,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C4R,CANDIDATE9,575,-0.1649424564708103,-0.2119585319496553,-0.1197708971427275,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,5512dedc8458b2aa5be3bfeda7261031f3ce46dc05d828f48a24902d8c85111b
SUPPLEMENTAL,SUPPLEMENTAL_0620,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C6-E,CANDIDATE9,575,-0.1870143622998618,-0.2346421031758204,-0.1414863936008542,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,02c53de5bddbe802e34966ea9afa635182db054d0db119940bd4e4ebbfb0120b
SUPPLEMENTAL,SUPPLEMENTAL_0621,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C4,CANDIDATE9,575,-0.3371786142467286,-0.4479314711408747,-0.2299155818642456,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,14b4c38d6740b93e4ba68db4629b805318db9e5124760c2cc315946625288418
SUPPLEMENTAL,SUPPLEMENTAL_0622,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C4R,CANDIDATE9,575,-0.1928357128060414,-0.2956071848739735,-0.0949092394087057,0.0003999600039996,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,4263753d72358f0ed0110728d7d470d14de537622fe10742eb64ad069643d0dd
SUPPLEMENTAL,SUPPLEMENTAL_0623,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C6-E,CANDIDATE9,575,-0.2403624449669615,-0.3446338570329986,-0.1399822414420799,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,f2f1e97d20d91c652ec5404f9e7a424478e20a1766e1136175de1136843494e1
SUPPLEMENTAL,SUPPLEMENTAL_0624,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C4,CANDIDATE9,575,-0.0955589189690726,-0.133936162120468,-0.0612780316195861,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,49a856ef9c604203786916fc8a0bc77d5b830a2d7712633db53e42ca41ba9758
SUPPLEMENTAL,SUPPLEMENTAL_0625,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C4R,CANDIDATE9,575,-0.0816223699509775,-0.1141447534549782,-0.0528605734696172,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,e3b02b1cce5cc044c06587259b137c2160e982a1b9e14f28bb2a47b22c7e7958
SUPPLEMENTAL,SUPPLEMENTAL_0626,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C6-E,CANDIDATE9,575,-0.0755087241010772,-0.1118674202101417,-0.0399687537584574,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,fa0a83ba3d7a477b519985587ccd816fce36e24ec82ff1807d12e9ac997c2ddb
SUPPLEMENTAL,SUPPLEMENTAL_0627,6,RQ4_ACTION_SPACE,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,BASELINE,STRICT,ITT,FREE8_MINUS_CANDIDATE9,B1,IC-b,C4,CANDIDATE9,575,-0.1002002140585914,-0.1412752817990096,-0.0601545645981401,0.0001999800019998,0.0005999400059994,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,ffb83d55dafdafc92253ba36d164fc19b4b2c750f4317bc88926bc76fbeffc78
